lookback_1,label,duration,file,position
B-,Major Second above Bb,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",175
Major Second above Bb,C,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",176
C,B-,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",177
B-,B-,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",178
B-,Augmented Sixth above Bb,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",179
Augmented Sixth above Bb,G#,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",180
G#,G,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",181
G,Perfect Fifth above C,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",182
Perfect Fifth above C,C-incomplete dominant-seventh chord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",183
C-incomplete dominant-seventh chord,C-incomplete dominant-seventh chord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",184
C-incomplete dominant-seventh chord,C#-diminished triad,2.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",185
C#-diminished triad,Augmented Fourth above G,11/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",186
Augmented Fourth above G,C#-tritone-fourth,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",187
C#-tritone-fourth,G,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",188
G,C#-tritone-fourth,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",189
C#-tritone-fourth,C#-tritone-fourth,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",190
C#-tritone-fourth,C#-tritone-fourth,7/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",191
C#-tritone-fourth,C#-minor-second diminished tetrachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",192
C#-minor-second diminished tetrachord,C#-incomplete minor-seventh chord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",193
C#-incomplete minor-seventh chord,Augmented Second above Bb,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",194
Augmented Second above Bb,C#-incomplete minor-seventh chord,1.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",195
C#-incomplete minor-seventh chord,Perfect Fourth above G#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",196
Perfect Fourth above G#,Major Sixth above E,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",197
Major Sixth above E,C#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",198
C#,E,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",199
E,Minor Third above E,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",200
Minor Third above E,A-incomplete dominant-seventh chord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",201
A-incomplete dominant-seventh chord,Major Second above G,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",202
Major Second above G,G,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",203
G,Major Second above Bb,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",204
Major Second above Bb,C-minor trichord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",205
C-minor trichord,C-minor trichord,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",206
C-minor trichord,C-minor trichord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",207
C-minor trichord,C,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",208
C,C-whole-tone trichord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",209
C-whole-tone trichord,C-phrygian tetrachord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",210
C-phrygian tetrachord,C-locrian pentachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",211
C-locrian pentachord,C-locrian pentachord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",212
C-locrian pentachord,F-incomplete half-diminished seventh chord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",213
F-incomplete half-diminished seventh chord,C#-major-third diminished tetrachord,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",214
C#-major-third diminished tetrachord,C#-diminished triad,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",215
C#-diminished triad,C#-major-third diminished tetrachord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",216
C#-major-third diminished tetrachord,C#-major-third diminished tetrachord,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",217
C#-major-third diminished tetrachord,C#-major-third diminished tetrachord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",218
C#-major-third diminished tetrachord,C#-major-third diminished tetrachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",219
C#-major-third diminished tetrachord,Major Sixth above G,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",220
Major Sixth above G,C-major-second major tetrachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",221
C-major-second major tetrachord,C-quartal trichord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",222
C-quartal trichord,Perfect Fourth above G,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",223
Perfect Fourth above G,Minor Third above A,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",224
Minor Third above A,A-incomplete minor-seventh chord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",225
A-incomplete minor-seventh chord,Perfect Fourth above G,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",226
Perfect Fourth above G,G,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",227
G,enharmonic equivalent to diminished triad above C#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",228
enharmonic equivalent to diminished triad above C#,enharmonic equivalent to diminished triad above C#,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",229
enharmonic equivalent to diminished triad above C#,C-perfect-fourth diminished tetrachord,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",230
C-perfect-fourth diminished tetrachord,C-perfect-fourth diminished tetrachord,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",231
C-perfect-fourth diminished tetrachord,enharmonic equivalent to diminished triad above C#,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",232
enharmonic equivalent to diminished triad above C#,C-perfect-fourth diminished tetrachord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",233
C-perfect-fourth diminished tetrachord,C-double-phrygian hexachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",234
C-double-phrygian hexachord,C-double-phrygian hexachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",235
C-double-phrygian hexachord,C-diminished-augmented ninth chord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",236
C-diminished-augmented ninth chord,Major Third above E,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",237
Major Third above E,E-major-third diminished tetrachord,5/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",238
E-major-third diminished tetrachord,E-minor-third pentacluster,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",239
E-minor-third pentacluster,Major Sixth above Bb,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",240
Major Sixth above Bb,B-,11/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",241
B-,Perfect Fifth above Bb,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",242
Perfect Fifth above Bb,Bb-quartal trichord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",243
Bb-quartal trichord,Perfect Fourth above C,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",244
Perfect Fourth above C,G,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",245
G,C#-diminished triad,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",246
C#-diminished triad,C#-harmonic minor tetrachord,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",247
C#-harmonic minor tetrachord,C#-harmonic minor tetrachord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",248
C#-harmonic minor tetrachord,C#-harmonic minor tetrachord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",249
C#-harmonic minor tetrachord,C#-minor trichord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",250
C#-minor trichord,C#-harmonic minor tetrachord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",251
C#-harmonic minor tetrachord,C#-tritone-symmetric pentamirror,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",252
C#-tritone-symmetric pentamirror,C#-combinatorial RI (RI6),0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",253
C#-combinatorial RI (RI6),Augmented Unison above Eb,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",254
Augmented Unison above Eb,E,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",255
E,enharmonic equivalent to half-diminished seventh chord above C#,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",256
enharmonic equivalent to half-diminished seventh chord above C#,G-Kumoi pentachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",257
G-Kumoi pentachord,C#-perfect-fourth diminished tetrachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",258
C#-perfect-fourth diminished tetrachord,C-phrygian pentachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",259
C-phrygian pentachord,C-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",260
C-perfect-fourth minor tetrachord,F-incomplete dominant-seventh chord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",261
F-incomplete dominant-seventh chord,F-incomplete dominant-seventh chord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",262
F-incomplete dominant-seventh chord,enharmonic equivalent to minor seventh chord above G#,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",263
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to minor triad above G#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",264
enharmonic equivalent to minor triad above G#,enharmonic equivalent to minor seventh chord above G#,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",265
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to minor seventh chord above G#,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",266
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to minor seventh chord above G#,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",267
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to minor seventh chord above G#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",268
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to minor-ninth chord above G#,23/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",269
enharmonic equivalent to minor-ninth chord above G#,enharmonic equivalent to minor-ninth chord above G#,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",270
enharmonic equivalent to minor-ninth chord above G#,enharmonic equivalent to minor seventh chord above G#,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",271
enharmonic equivalent to minor seventh chord above G#,enharmonic equivalent to major triad above G#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",272
enharmonic equivalent to major triad above G#,C-minor triad,17/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",273
C-minor triad,Major Sixth above Eb,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",274
Major Sixth above Eb,C-enigmatic pentachord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",275
C-enigmatic pentachord,C-enigmatic pentachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",276
C-enigmatic pentachord,C-enigmatic pentachord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",277
C-enigmatic pentachord,C-enigmatic pentachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",278
C-enigmatic pentachord,G-incomplete dominant-seventh chord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",279
G-incomplete dominant-seventh chord,G,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",280
G,Eb-major-minor trichord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",281
Eb-major-minor trichord,C-major-minor diminished pentachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",282
C-major-minor diminished pentachord,C-major-minor diminished pentachord,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",283
C-major-minor diminished pentachord,B-,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",284
B-,Minor Second above A,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",285
Minor Second above A,G#-chromatic trimirror,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",286
G#-chromatic trimirror,Augmented Sixth above Bb,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",287
Augmented Sixth above Bb,Minor Third above E,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",288
Minor Third above E,Minor Third above E,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",289
Minor Third above E,C#-diminished triad,7/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",290
C#-diminished triad,C-major-diminished tetrachord,19/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",291
C-major-diminished tetrachord,C-tritone-fourth,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",292
C-tritone-fourth,C,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",293
C,F#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",294
F#,F#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",295
F#,Minor Third above E,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",296
Minor Third above E,Minor Seventh above D,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",297
Minor Seventh above D,C,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",298
C,Bb-quartal trichord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",299
Bb-quartal trichord,Bb-quartal trichord,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",300
Bb-quartal trichord,C-major pentatonic,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",301
C-major pentatonic,C-major pentatonic,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",302
C-major pentatonic,C-minor seventh chord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",303
C-minor seventh chord,C-major pentatonic,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",304
C-major pentatonic,C-Guidonian hexachord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",305
C-Guidonian hexachord,C-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",306
C-perfect-fourth minor tetrachord,F-incomplete dominant-seventh chord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",307
F-incomplete dominant-seventh chord,C#,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",308
C#,Major Third above A,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",309
Major Third above A,A-major-minor trichord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",310
A-major-minor trichord,A-major-minor trichord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",311
A-major-minor trichord,A-major-third diminished tetrachord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",312
A-major-third diminished tetrachord,A-diminished triad,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",313
A-diminished triad,F-dominant seventh chord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",314
F-dominant seventh chord,F-dominant-ninth,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",315
F-dominant-ninth,F-tritone-contracting pentachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",316
F-tritone-contracting pentachord,forte class 6-46B above Eb,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",317
forte class 6-46B above Eb,A-diminished pentacluster,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",318
A-diminished pentacluster,C-quartal trichord,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",319
C-quartal trichord,C-quartal trichord,7/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",320
C-quartal trichord,G-perfect-fourth minor tetrachord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",321
G-perfect-fourth minor tetrachord,G-phrygian pentachord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",322
G-phrygian pentachord,G-all-interval tetrachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",323
G-all-interval tetrachord,G-phrygian pentachord,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",324
G-phrygian pentachord,G-dorian hexachord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",325
G-dorian hexachord,G-dorian hexachord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",326
G-dorian hexachord,C-major scale,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",327
C-major scale,C-major scale,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",328
C-major scale,C-major scale,7/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",329
C-major scale,C-major pentatonic,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",330
C-major pentatonic,C-incomplete minor-seventh chord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",331
C-incomplete minor-seventh chord,enharmonic equivalent to minor seventh chord above C#,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",332
enharmonic equivalent to minor seventh chord above C#,enharmonic equivalent to minor-ninth chord above C#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",333
enharmonic equivalent to minor-ninth chord above C#,forte class 8-27A above C,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",334
forte class 8-27A above C,forte class 8-27A above C,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",335
forte class 8-27A above C,C,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",336
C,Augmented Fourth above Eb,7/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",337
Augmented Fourth above Eb,A-incomplete dominant-seventh chord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",338
A-incomplete dominant-seventh chord,enharmonic to dominant seventh chord above B,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",339
enharmonic to dominant seventh chord above B,enharmonic to dominant seventh chord above B,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",340
enharmonic to dominant seventh chord above B,enharmonic to dominant seventh chord above B,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",341
enharmonic to dominant seventh chord above B,enharmonic equivalent to dominant-ninth above B,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",342
enharmonic equivalent to dominant-ninth above B,enharmonic equivalent to dominant-ninth above B,7/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",343
enharmonic equivalent to dominant-ninth above B,enharmonic equivalent to dominant-ninth above B,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",344
enharmonic equivalent to dominant-ninth above B,enharmonic equivalent to dominant-ninth above B,11/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",345
enharmonic equivalent to dominant-ninth above B,Diminished Fifth above A,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",346
Diminished Fifth above A,enharmonic to dominant seventh chord above G#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",347
enharmonic to dominant seventh chord above G#,enharmonic to dominant seventh chord above G#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",348
enharmonic to dominant seventh chord above G#,enharmonic to dominant seventh chord above G#,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",349
enharmonic to dominant seventh chord above G#,G#,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",350
G#,G-major-second major tetrachord,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",351
G-major-second major tetrachord,enharmonic to dominant seventh chord above F#,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",352
enharmonic to dominant seventh chord above F#,enharmonic to dominant seventh chord above F#,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",353
enharmonic to dominant seventh chord above F#,enharmonic equivalent to dominant-ninth above F#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",354
enharmonic equivalent to dominant-ninth above F#,enharmonic equivalent to dominant-ninth above F#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",355
enharmonic equivalent to dominant-ninth above F#,G#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",356
G#,E-augmented-sixth pentachord,1.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",357
E-augmented-sixth pentachord,forte class 7-16B above Eb,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",358
forte class 7-16B above Eb,C#-German augmented sixth chord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",359
C#-German augmented sixth chord,C#-German augmented sixth chord,4/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",360
C#-German augmented sixth chord,C#-German augmented sixth chord,17/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",361
C#-German augmented sixth chord,D-major-second tetracluster,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",362
D-major-second tetracluster,D-whole-tone trichord,7/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",363
D-whole-tone trichord,Augmented Fourth above F,4/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",364
Augmented Fourth above F,F,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",365
F,enharmonic to dominant seventh chord above C#,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",366
enharmonic to dominant seventh chord above C#,enharmonic to dominant seventh chord above C#,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",367
enharmonic to dominant seventh chord above C#,enharmonic to dominant seventh chord above C#,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",368
enharmonic to dominant seventh chord above C#,enharmonic to dominant seventh chord above C#,7/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",369
enharmonic to dominant seventh chord above C#,enharmonic equivalent to major triad above C#,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",370
enharmonic equivalent to major triad above C#,enharmonic to dominant seventh chord above C#,1.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",371
enharmonic to dominant seventh chord above C#,G#-flat-ninth pentachord,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",372
G#-flat-ninth pentachord,Perfect Fifth above C#,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",373
Perfect Fifth above C#,Perfect Fifth above C#,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",374
Perfect Fifth above C#,C#,35/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",375
C#,B-diminished triad,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",376
B-diminished triad,Minor Third above B,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",377
Minor Third above B,D,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",378
D,D-incomplete minor-seventh chord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",379
D-incomplete minor-seventh chord,Perfect Fifth above F,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",380
Perfect Fifth above F,B-tritone-fourth,5/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",381
B-tritone-fourth,B-tritone-fourth,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",382
B-tritone-fourth,Diminished Fifth above B,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",383
Diminished Fifth above B,Minor Second above E,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",384
Minor Second above E,Minor Second above E,2.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",385
Minor Second above E,D-minor trichord,7/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",386
D-minor trichord,Major Second above D,11/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",387
Major Second above D,Major Second above D,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",388
Major Second above D,Major Second above D,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",389
Major Second above D,Major Second above D,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",390
Major Second above D,C-whole-tone trichord,1.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",391
C-whole-tone trichord,G-Kumoi pentachord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",392
G-Kumoi pentachord,G-Kumoi pentachord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",393
G-Kumoi pentachord,G-incomplete dominant-seventh chord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",394
G-incomplete dominant-seventh chord,G-incomplete dominant-seventh chord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",395
G-incomplete dominant-seventh chord,G-incomplete dominant-seventh chord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",396
G-incomplete dominant-seventh chord,G-incomplete dominant-seventh chord,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",397
