lookback_1,label,duration,file,position
2064,2320,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",537
2320,18704,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",538
18704,18768,17/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",539
18768,18768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",540
18768,18768,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",541
18768,2048,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",542
2048,18768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",543
18768,18704,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",544
18704,2064,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",545
2064,2064,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",546
2064,2320,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",547
2320,2320,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",548
2320,2320,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",549
2320,10512,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",550
10512,10512,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",551
10512,10512,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",552
10512,10512,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",553
10512,10512,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",554
10512,10256,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",555
10256,2064,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",556
2064,2128,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",557
2128,18448,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",558
18448,18512,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",559
18512,18768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",560
18768,18768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",561
18768,16,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",562
16,1394688,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",563
1394688,18512,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",564
18512,18768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",565
18768,18768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",566
18768,2320,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",567
2320,2128,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",568
2128,18512,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",569
18512,18448,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",570
18448,18512,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",571
18512,18768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",572
18768,18768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",573
18768,18512,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",574
18512,2128,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",575
2128,2384,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",576
2384,18768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",577
18768,18704,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",578
18704,2128,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",579
2128,264192,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",580
264192,2112,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",581
2112,64,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",582
64,88064,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",583
88064,787968,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",584
787968,688,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",585
688,6812,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",586
6812,656,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",587
656,5328,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",588
5328,69,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",589
69,2246656,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",590
2246656,544,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",591
544,2176,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",592
2176,5328,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",593
5328,69,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",594
69,85,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",595
85,80,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",596
80,2246656,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",597
2246656,2246656,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",598
2246656,19072,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",599
19072,3216,2/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",600
3216,1608,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",601
1608,1608,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",602
1608,1644,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",603
1644,548,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",604
548,7698,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",605
7698,1554,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",606
1554,3611,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",607
3611,530,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",608
530,18,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",609
18,6309888,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",610
6309888,2124800,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",611
2124800,32256,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",612
32256,30208,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",613
30208,7632896,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",614
7632896,7632896,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",615
7632896,8157184,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",616
8157184,1665,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",617
1665,1729,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",618
1729,576,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",619
576,1826,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",620
1826,4268,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",621
4268,4782,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",622
4782,4774,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",623
4774,4742,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",624
4742,678,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",625
678,36,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",626
36,33792,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",627
33792,5130,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",628
5130,4098,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",629
4098,4241408,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",630
4241408,48256,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",631
48256,7194,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",632
7194,1024,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",633
1024,6144,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",634
6144,10,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",635
10,384,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",636
384,73856,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",637
73856,262656,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",638
262656,591872,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",639
591872,514,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",640
514,2,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",641
2,2180,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",642
2180,8208,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",643
8208,16,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",644
16,18512,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",645
18512,18496,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",646
18496,73856,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",647
73856,279040,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",648
279040,65664,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",649
65664,128,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",650
128,542720,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",651
542720,67584,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",652
67584,67712,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",653
67712,2176,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",654
2176,279040,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",655
279040,65664,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",656
65664,128,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",657
128,608256,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",658
608256,542720,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",659
542720,84096,2/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",660
84096,542720,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",661
542720,1170,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",662
1170,1170,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",663
1170,7314,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",664
7314,7314,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",665
7314,1691,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",666
1691,1673,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",667
1673,665,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",668
665,5384192,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",669
5384192,1062912,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",670
1062912,566272,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",671
566272,264,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",672
264,393,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",673
393,129,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",674
129,1170,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",675
1170,5266,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",676
5266,3739,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",677
3739,3609,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",678
3609,664,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",679
664,3,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",680
3,5376000,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",681
5376000,1193984,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",682
1193984,10,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",683
10,1614848,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",684
1614848,128,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",685
128,1154,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",686
1154,4104,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",687
4104,8352,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",688
8352,1026,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",689
1026,2,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",690
2,4234,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",691
4234,4232,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",692
4232,1154,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",693
1154,162,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",694
162,1026,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",695
1026,1059,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",696
1059,1059,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",697
1059,1,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",698
1,1280,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",699
1280,1221632,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",700
1221632,1221632,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",701
1221632,1090560,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",702
1090560,5250,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",703
5250,172544,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",704
172544,176896,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",705
176896,176384,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",706
176384,1024,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",707
1024,1025,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",708
1025,1,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",709
1,1059,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",710
1059,1059,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",711
1059,1315,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",712
1315,1280,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",713
1280,1221632,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",714
1221632,1094656,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",715
1094656,1582592,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",716
1582592,696832,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",717
696832,1,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",718
1,177408,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",719
177408,144640,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",720
144640,144640,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",721
144640,4768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",722
4768,4768,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",723
4768,1,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",724
1,32,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",725
32,67904,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",726
67904,16,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",727
16,149,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",728
149,4240,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",729
4240,2122,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",730
2122,2122,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",731
2122,305152,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",732
305152,34816,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",733
34816,4768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",734
4768,67904,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",735
67904,2384,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",736
2384,272,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",737
272,149,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",738
149,86144,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",739
86144,2120,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",740
2120,2120,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",741
2120,296960,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",742
296960,2048,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",743
2048,264192,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",744
264192,264192,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",745
264192,13,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",746
13,10,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",747
10,516,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",748
516,6480,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",749
6480,16,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",750
16,2384,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",751
2384,18768,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",752
18768,17,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",753
17,18,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",754
18,516,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",755
516,8,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",756
8,45600,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",757
45600,37408,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",758
37408,37408,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",759
37408,32,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",760
32,45728,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",761
45728,45728,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",762
45728,32,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",763
32,4136,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",764
4136,4104,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",765
4104,4232,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",766
4232,4744,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",767
4744,640,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",768
640,20624,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",769
20624,20496,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",770
20496,20560,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",771
20560,21072,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",772
21072,29232,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",773
29232,12832,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",774
12832,12832,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",775
12832,45088,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",776
45088,45600,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",777
45600,8,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",778
8,4672,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",779
4672,70208,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",780
70208,70208,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",781
70208,4232,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",782
4232,20632,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",783
20632,53392,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",784
53392,53456,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",785
53456,53968,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",786
53968,37072,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",787
37072,8224,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",788
8224,41504,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",789
41504,8224,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",790
8224,4160,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",791
4160,70208,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",792
70208,4160,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",793
4160,32896,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",794
32896,32896,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",795
32896,37504,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",796
37504,180352,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",797
180352,147584,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",798
147584,148096,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",799
148096,150144,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",800
150144,147584,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",801
147584,36992,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",802
36992,36992,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",803
36992,37504,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",804
37504,37504,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",805
37504,37504,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",806
37504,53888,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",807
53888,53376,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",808
53376,16512,5/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",809
16512,20608,7/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",810
20608,5,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",811
5,6276,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",812
6276,6276,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",813
6276,2212,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",814
2212,2212,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",815
2212,2212,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",816
2212,2564,2/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",817
2564,2692,2/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",818
2692,128,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",819
128,362496,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",820
362496,370688,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",821
370688,181248,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",822
