lookback_1,label,duration,file,position
640,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2571
128,135296,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2572
135296,135296,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2573
135296,33,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2574
33,32,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2575
32,36,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2576
36,198656,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2577
198656,48,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2578
48,65664,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2579
65664,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2580
128,513,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2581
513,512,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2582
512,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2583
512,512,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2584
512,2099200,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2585
2099200,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2586
512,640,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2587
640,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2588
128,786944,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2589
786944,262656,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2590
262656,512,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2591
512,526336,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2592
526336,128,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2593
128,192,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2594
192,64,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2595
64,65664,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2596
65664,4,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2597
4,86528,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2598
86528,70144,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2599
70144,257,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2600
257,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2601
1,4736,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2602
4736,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2603
1,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2604
1,66048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2605
66048,66048,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2606
66048,16,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2607
16,4112,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2608
4112,1,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2609
1,576,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2610
576,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2611
512,16896,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2612
16896,266752,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2613
266752,328320,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2614
328320,82624,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2615
82624,16448,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2616
16448,4176,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2617
4176,4112,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2618
4112,2052,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2619
2052,513,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2620
513,128,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2621
128,526336,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2622
526336,128,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2623
128,132,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2624
132,528896,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2625
528896,590336,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2626
590336,542720,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2627
542720,132,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2628
132,36,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2629
36,32,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2630
32,67712,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2631
67712,2048,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2632
2048,18432,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2633
18432,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2634
2048,2065,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2635
2065,2577,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2636
2577,529,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2637
529,2689024,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2638
2689024,591872,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2639
591872,591872,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2640
591872,67584,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2641
67584,2168832,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2642
2168832,529,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2643
529,513,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2644
513,517,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2645
517,16896,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2646
16896,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2647
512,528896,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2648
528896,128,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2649
128,2176,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2650
2176,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2651
128,644,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2652
644,640,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2653
640,704,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2654
704,576,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2655
576,512,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2656
512,529,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2657
529,657,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2658
657,641,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2659
641,581,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2660
581,68,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2661
68,4164,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2662
4164,2116,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2663
2116,2116,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2664
2116,2052,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2665
2052,2564,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2666
2564,516,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2667
516,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2668
128,128,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2669
128,132,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2670
132,128,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2671
128,128,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2672
128,128,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2673
128,128,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2674
128,16512,7/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2675
16512,18560,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2676
18560,2624,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2677
2624,576,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2678
576,512,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2679
512,4608,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2680
4608,20992,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2681
20992,18560,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2682
18560,18432,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2683
18432,18944,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2684
18944,16896,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2685
16896,132,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2686
132,16512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2687
16512,16416,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2688
16416,16528,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2689
16528,20624,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2690
20624,4240,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2691
4240,6292,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2692
6292,2180,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2693
2180,2180,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2694
2180,16512,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2695
16512,4,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2696
4,20496,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2697
20496,5,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2698
5,22528,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2699
22528,22528,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2700
22528,6144,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2701
6144,529,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2702
529,4624,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2703
4624,4880,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2704
4880,784,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2705
784,528,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2706
528,4640,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2707
4640,513,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2708
513,4640,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2709
4640,513,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2710
513,528,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2711
528,512,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2712
512,640,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2713
640,17024,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2714
17024,16544,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2715
16544,16416,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2716
16416,16432,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2717
16432,16400,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2718
16400,2052,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2719
2052,2052,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2720
2052,2084,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2721
2084,18464,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2722
18464,16656,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2723
16656,272,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2724
272,4368,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2725
4368,4368,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2726
4368,2324,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2727
2324,2356,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2728
2356,16672,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2729
16672,4368,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2730
4368,2308,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2731
2308,2565,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2732
2565,513,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2733
513,1050624,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2734
1050624,513,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2735
513,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2736
512,66048,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2737
66048,2115584,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2738
2115584,2246656,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2739
2246656,529,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2740
529,528,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2741
528,144,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2742
144,725504,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2743
725504,135680,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2744
135680,17,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2745
17,1,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2746
1,4132,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2747
4132,33,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2748
33,137216,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2749
137216,133120,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2750
133120,33,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2751
33,545,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2752
545,545,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2753
545,33,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2754
33,2084,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2755
2084,2068,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2756
2068,2115584,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2757
2115584,16896,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2758
16896,20992,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2759
20992,1,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2760
1,6144,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2761
6144,2064,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2762
2064,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2763
2048,2304,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2764
2304,2312,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2765
2312,2376,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2766
2376,328,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2767
328,840,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2768
840,776,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2769
776,520,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2770
520,8,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2771
8,272,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2772
272,16656,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2773
16656,4368,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2774
4368,4112,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2775
4112,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2776
2048,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2777
2048,6656,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2778
6656,4608,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2779
4608,4608,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2780
4608,4608,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2781
4608,4608,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2782
4608,4864,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2783
4864,2099200,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2784
2099200,66048,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2785
66048,66176,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2786
66176,65664,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2787
65664,16,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2788
16,65568,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2789
65568,16,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2790
16,16,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2791
16,560,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2792
560,544,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2793
544,512,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2794
512,16896,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2795
16896,4624,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2796
4624,4608,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2797
4608,70144,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2798
70144,86560,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2799
86560,86528,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2800
86528,5,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2801
5,4,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2802
4,2052,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2803
2052,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2804
2048,2560,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2805
2560,144,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2806
144,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2807
128,4224,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2808
4224,2180,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2809
2180,2176,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",2810
